,sector laitude,sector longtitude,Collisions_NUMBER OF PERSONS INJURED,Collisions_NUMBER OF PERSONS KILLED,Collisions_NUMBER OF PEDESTRIANS INJURED,Collisions_NUMBER OF PEDESTRIANS KILLED,Collisions_NUMBER OF CYCLIST INJURED,Collisions_NUMBER OF CYCLIST KILLED,Collisions_NUMBER OF MOTORIST INJURED,Collisions_NUMBER OF MOTORIST KILLED,Collisions_CONTRIBUTING FACTOR VEHICLE 1,Collisions_CONTRIBUTING FACTOR VEHICLE 2,Collisions_CONTRIBUTING FACTOR VEHICLE 3,Collisions_CONTRIBUTING FACTOR VEHICLE 4,Collisions_CONTRIBUTING FACTOR VEHICLE 5,Collisions_VEHICLE TYPE CODE 1,Collisions_VEHICLE TYPE CODE 2,Collisions_VEHICLE TYPE CODE 3,Collisions_VEHICLE TYPE CODE 4,Collisions_VEHICLE TYPE CODE 5,Arrests_PD_CD,Arrests_PD_DESC,Arrests_OFNS_DESC,Arrests_LAW_CODE,Arrests_LAW_CAT_CD,Arrests_ARREST_PRECINCT,Arrests_JURISDICTION_CODE,Arrests_AGE_GROUP,Arrests_PERP_SEX,Arrests_PERP_RACE,Complaint_ADDR_PCT_CD,Complaint_CRM_ATPT_CPTD_CD,Complaint_JURIS_DESC,Complaint_KY_CD,Complaint_LAW_CAT_CD,Complaint_LOC_OF_OCCUR_DESC,Complaint_OFNS_DESC,Complaint_PD_CD,Complaint_PD_DESC,Complaint_PREM_TYP_DESC,Complaint_SUSP_AGE_GROUP,Complaint_SUSP_RACE,Complaint_SUSP_SEX,Complaint_VIC_AGE_GROUP,Complaint_VIC_RACE,Complaint_VIC_SEX,Shooting_PRECINCT,Shooting_JURISDICTION_CODE,Shooting_LOCATION_DESC,Shooting_STATISTICAL_MURDER_FLAG,Shooting_PERP_AGE_GROUP,Shooting_PERP_SEX,Shooting_PERP_RACE,Shooting_VIC_AGE_GROUP,Shooting_VIC_SEX,Shooting_VIC_RACE,sector index
1491,40.759251400000004,-73.79757112,0.18705035971223022,0.0,0.039568345323741004,0.0,0.008992805755395683,0.0,0.1366906474820144,0.0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,Other Vehicular,Unspecified,Unspecified,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,101.0,ASSAULT 3,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,111.0,0.0,25-44,M,ASIAN / PACIFIC ISLANDER,109.0,COMPLETED,N.Y. POLICE DEPT,341.0,MISDEMEANOR,INSIDE,PETIT LARCENY,357.0,"LARCENY,PETIT OF VEHICLE ACCES",RESIDENCE - APT. HOUSE,(null),(null),(null),45-64,ASIAN / PACIFIC ISLANDER,M,109.0,0.0,,False,,,,18-24,M,BLACK,3587
1492,40.759251400000004,-73.79012788,0.14732965009208104,0.001841620626151013,0.0570902394106814,0.0,0.009208103130755065,0.0,0.08103130755064457,0.001841620626151013,Driver Inattention/Distraction,Driver Inattention/Distraction,Turning Improperly,Turning Improperly,Unspecified,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,339.0,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",DANGEROUS DRUGS,PL 1552500,M,111.0,0.0,25-44,M,WHITE,111.0,COMPLETED,N.Y. POLICE DEPT,341.0,MISDEMEANOR,INSIDE,PETIT LARCENY,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,25-44,WHITE,M,45-64,WHITE,M,,,,,,,,,,,3588
1493,40.759251400000004,-73.78268464,0.23480662983425415,0.0,0.008287292817679558,0.0,0.0027624309392265192,0.0,0.21823204419889503,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Following Too Closely,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,905.0,"INTOXICATED DRIVING,ALCOHOL",INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,111.0,0.0,25-44,M,WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,3589
1494,40.759251400000004,-73.7752414,0.1296673455532926,0.0,0.05974202308214528,0.0,0.00746775288526816,0.0,0.06177868295994569,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Following Too Closely,Alcohol Involvement,Alcohol Involvement,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,PASSENGER VEHICLE,PASSENGER VEHICLE,905.0,"INTOXICATED DRIVING,ALCOHOL",INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,111.0,0.0,25-44,M,WHITE,111.0,COMPLETED,N.Y. POLICE DEPT,109.0,FELONY,INSIDE,GRAND LARCENY,109.0,"ASSAULT 2,1,UNCLASSIFIED",RESIDENCE-HOUSE,18-24,BLACK HISPANIC,M,18-24,ASIAN / PACIFIC ISLANDER,F,,,,,,,,,,,3590
1495,40.759251400000004,-73.76779816000001,0.16520650813516896,0.0,0.04130162703379224,0.0,0.006257822277847309,0.0,0.11764705882352941,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Other Vehicular,Other Vehicular,Unspecified,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",VEHICLE AND TRAFFIC LAWS,VTL0511001,M,111.0,0.0,25-44,M,WHITE,111.0,COMPLETED,N.Y. POLICE DEPT,233.0,MISDEMEANOR,INSIDE,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",RESIDENCE-HOUSE,UNKNOWN,WHITE HISPANIC,M,<18,ASIAN / PACIFIC ISLANDER,F,111.0,0.0,,False,,,,25-44,M,BLACK,3591
1496,40.759251400000004,-73.76035492000001,0.23618581907090463,0.001466992665036675,0.013691931540342298,0.0,0.007823960880195598,0.0004889975550122249,0.21515892420537897,0.0009779951100244498,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,Fatigued/Drowsy,Fatigued/Drowsy,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",VEHICLE AND TRAFFIC LAWS,VTL0511001,M,111.0,0.0,25-44,M,WHITE,111.0,COMPLETED,N.Y. POLICE DEPT,109.0,FELONY,INSIDE,GRAND LARCENY,430.0,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNCLASSIFIED",RESIDENCE-HOUSE,(null),(null),(null),45-64,ASIAN / PACIFIC ISLANDER,F,,,,,,,,,,,3592
1497,40.759251400000004,-73.75291168000001,0.3173076923076923,0.0,0.009615384615384616,0.0,0.004807692307692308,0.0,0.30288461538461536,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",VEHICLE AND TRAFFIC LAWS,VTL0511001,M,111.0,0.0,25-44,M,WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,3593
1498,40.759251400000004,-73.74546844000001,0.25,0.0,0.04310344827586207,0.0,0.02586206896551724,0.0,0.1810344827586207,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,,,PASSENGER VEHICLE,Sedan,Station Wagon/Sport Utility Vehicle,,,969.0,"INTOXICATED DRIVING,ALCOHOL",OTHER TRAFFIC INFRACTION,VTL051101A,M,111.0,0.0,25-44,M,WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,3594
1499,40.759251400000004,-73.73802520000001,0.3,0.002325581395348837,0.023255813953488372,0.002325581395348837,0.002325581395348837,0.0,0.2744186046511628,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,PASSENGER VEHICLE,,101.0,ASSAULT 3,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,111.0,0.0,25-44,M,WHITE,111.0,COMPLETED,N.Y. POLICE DEPT,112.0,FELONY,INSIDE,THEFT-FRAUD,775.0,MONEY LAUNDERING 1 & 2,OPEN AREAS (OPEN LOTS),45-64,ASIAN / PACIFIC ISLANDER,M,UNKNOWN,UNKNOWN,E,,,,,,,,,,,3595
1500,40.759251400000004,-73.73058196000001,0.19678714859437751,0.0,0.020080321285140562,0.0,0.0,0.0,0.17670682730923695,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Turning Improperly,Turning Improperly,Unspecified,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,PASSENGER VEHICLE,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,922.0,"ASSAULT 2,1,UNCLASSIFIED",FELONY ASSAULT,VTL0511001,M,111.0,0.0,25-44,M,WHITE,111.0,COMPLETED,N.Y. POLICE DEPT,361.0,MISDEMEANOR,FRONT OF,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,STREET,45-64,WHITE,M,45-64,WHITE,M,,,,,,,,,,,3596
1501,40.759251400000004,-73.72313872000001,0.22281639928698752,0.0017825311942959,0.0017825311942959,0.0,0.0017825311942959,0.0,0.2192513368983957,0.0017825311942959,Driver Inattention/Distraction,Driver Inattention/Distraction,Other Vehicular,Pavement Slippery,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,905.0,"INTOXICATED DRIVING,ALCOHOL",INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,111.0,0.0,25-44,M,WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,3597
1502,40.759251400000004,-73.71569548000001,0.18,0.0,0.01,0.0,0.0,0.0,0.17,0.0,Driver Inattention/Distraction,Following Too Closely,Reaction to Uninvolved Vehicle,Unspecified,,PASSENGER VEHICLE,Station Wagon/Sport Utility Vehicle,Sedan,SPORT UTILITY / STATION WAGON,,905.0,"INTOXICATED DRIVING,ALCOHOL",INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,111.0,0.0,25-44,M,BLACK,,,,,,,,,,,,,,,,,,,,,,,,,,,3598
1503,40.764928600000005,-73.9985386,0.18907337975361543,0.0010712372790573112,0.044456347080878415,0.0005356186395286556,0.028387787895018748,0.0,0.11676486341724691,0.0005356186395286556,Driver Inattention/Distraction,Driver Inattention/Distraction,Other Vehicular,Animals Action,Other Vehicular,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,Sedan,Sedan,511.0,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,PL 2200300,M,18.0,0.0,25-44,M,WHITE,18.0,COMPLETED,N.Y. POLICE DEPT,340.0,FELONY,INSIDE,FRAUDS,718.0,"FRAUD,UNCLASSIFIED-MISDEMEANOR",RESIDENCE - APT. HOUSE,UNKNOWN,UNKNOWN,U,45-64,WHITE,M,18.0,0.0,,True,<18,M,WHITE HISPANIC,25-44,M,BLACK,3635
1504,40.764928600000005,-73.99109536,0.17522245037645448,0.0006844626967830253,0.07871321013004791,0.00034223134839151266,0.0270362765229295,0.00034223134839151266,0.06947296372347707,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Other Vehicular,Unspecified,Unspecified,Sedan,Sedan,PASSENGER VEHICLE,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,439.0,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",GRAND LARCENY,LOC000000V,M,18.0,0.0,25-44,M,BLACK,18.0,COMPLETED,N.Y. POLICE DEPT,121.0,FELONY,INSIDE,SEX CRIMES,273.0,"TAMPERING 1,CRIMINAL",RESIDENCE - APT. HOUSE,UNKNOWN,UNKNOWN,M,25-44,UNKNOWN,F,18.0,0.0,RESTAURANT/DINER,False,45-64,M,WHITE,25-44,F,WHITE HISPANIC,3636
1505,40.764928600000005,-73.98365212,0.1459170013386881,0.0018741633199464524,0.047657295850066936,0.0018741633199464524,0.03159303882195449,0.0,0.06559571619812583,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Other Vehicular,Unspecified,Unspecified,PASSENGER VEHICLE,Sedan,PASSENGER VEHICLE,Sedan,Sedan,339.0,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",PETIT LARCENY,PL 1552500,M,18.0,0.0,25-44,M,BLACK,18.0,COMPLETED,N.Y. POLICE DEPT,109.0,FELONY,INSIDE,GRAND LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",RESIDENCE - APT. HOUSE,UNKNOWN,UNKNOWN,U,UNKNOWN,UNKNOWN,D,18.0,0.0,,True,,,,25-44,M,BLACK,3637
1506,40.764928600000005,-73.97620888,0.1795142555438226,0.0,0.03590285110876452,0.0,0.044350580781414996,0.0,0.09820485744456177,0.0,Driver Inattention/Distraction,Other Vehicular,Other Vehicular,Unspecified,,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,848.0,"NY STATE LAWS,UNCLASSIFIED MISDEMEANOR",OTHER STATE LAWS (NON PENAL LAW),LOC00000UM,M,22.0,0.0,25-44,M,BLACK,19.0,COMPLETED,N.Y. POLICE DEPT,109.0,FELONY,INSIDE,GRAND LARCENY,430.0,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNCLASSIFIED",RESIDENCE - APT. HOUSE,25-44,WHITE,M,45-64,WHITE,F,,,,,,,,,,,3638
1507,40.764928600000005,-73.96876564,0.16225416036308624,0.0007564296520423601,0.049167927382753406,0.0007564296520423601,0.023449319213313162,0.0,0.08963691376701967,0.0,Driver Inattention/Distraction,Other Vehicular,Other Vehicular,Other Vehicular,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,Sedan,Sedan,439.0,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",GRAND LARCENY,PL 1552500,F,19.0,0.0,25-44,M,BLACK,19.0,COMPLETED,N.Y. POLICE DEPT,233.0,MISDEMEANOR,INSIDE,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",RESIDENCE - APT. HOUSE,UNKNOWN,WHITE,M,UNKNOWN,WHITE,F,,,,,,,,,,,3639
1508,40.764928600000005,-73.9613224,0.145610278372591,0.0021413276231263384,0.061792597124502906,0.0015295197308045274,0.03181401040073417,0.0,0.051085959008871216,0.000611807892321811,Driver Inattention/Distraction,Other Vehicular,Other Vehicular,Other Vehicular,Other Vehicular,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,Sedan,Sedan,339.0,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",PETIT LARCENY,PL 1552500,M,19.0,0.0,25-44,M,BLACK,19.0,COMPLETED,N.Y. POLICE DEPT,109.0,FELONY,INSIDE,GRAND LARCENY,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,UNKNOWN,UNKNOWN,U,25-44,WHITE,F,,,,,,,,,,,3640
1509,40.764928600000005,-73.95387916,0.24782067247820672,0.00041511000415110004,0.0253217102532171,0.0,0.011623080116230802,0.0,0.21046077210460773,0.00041511000415110004,Driver Inattention/Distraction,Other Vehicular,Other Vehicular,Fatigued/Drowsy,Other Vehicular,Sedan,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,101.0,ASSAULT 3,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,19.0,0.0,25-44,M,WHITE,19.0,COMPLETED,N.Y. POLICE DEPT,578.0,VIOLATION,INSIDE,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,UNKNOWN,UNKNOWN,U,25-44,WHITE,F,,,,,,,,,,,3641
1510,40.764928600000005,-73.94643592,0.29411764705882354,0.0,0.023529411764705882,0.0,0.047058823529411764,0.0,0.2235294117647059,0.0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,Unspecified,Unspecified,,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,,567.0,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,PL 2211001,M,114.0,0.0,25-44,M,WHITE HISPANIC,114.0,COMPLETED,N.Y. POLICE DEPT,107.0,FELONY,INSIDE,BURGLARY,221.0,"BURGLARY,RESIDENCE,DAY",RESIDENCE - APT. HOUSE,(null),(null),(null),18-24,UNKNOWN,M,,,,,,,,,,,3642
1511,40.764928600000005,-73.93899268,0.25688073394495414,0.001310615989515072,0.07732634338138926,0.0,0.02621231979030144,0.0,0.15203145478374835,0.001310615989515072,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Sedan,Sedan,Sedan,Sedan,Sedan,567.0,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,PL 2211001,M,114.0,0.0,25-44,M,WHITE HISPANIC,114.0,COMPLETED,N.Y. POLICE DEPT,109.0,MISDEMEANOR,INSIDE,GRAND LARCENY,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,UNKNOWN,UNKNOWN,F,25-44,WHITE HISPANIC,F,114.0,0.0,MULTI DWELL - APT BUILD,False,18-24,M,WHITE HISPANIC,25-44,F,UNKNOWN,3643
1512,40.764928600000005,-73.93154944,0.2545612510860122,0.0,0.06689834926151172,0.0,0.03127715030408341,0.0,0.15464813205907907,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inexperience,Unspecified,Unspecified,Sedan,Sedan,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,101.0,ASSAULT 3,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,114.0,0.0,25-44,M,WHITE HISPANIC,114.0,COMPLETED,N.Y. POLICE DEPT,126.0,FELONY,FRONT OF,MISCELLANEOUS PENAL LAW,461.0,UNAUTHORIZED USE VEHICLE 2,STREET,UNKNOWN,UNKNOWN,M,25-44,WHITE,F,114.0,0.0,MULTI DWELL - APT BUILD,True,25-44,M,WHITE,25-44,F,WHITE,3644
1513,40.764928600000005,-73.9241062,0.24376869391824527,0.0,0.06181455633100698,0.0,0.04287138584247258,0.0,0.1370887337986042,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Other Vehicular,Unspecified,Unspecified,Sedan,Sedan,Sedan,Sedan,Sedan,922.0,ASSAULT 3,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,114.0,0.0,25-44,M,WHITE HISPANIC,114.0,COMPLETED,N.Y. POLICE DEPT,109.0,FELONY,INSIDE,GRAND LARCENY,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,UNKNOWN,UNKNOWN,U,25-44,WHITE,M,,,,,,,,,,,3645
1514,40.764928600000005,-73.91666296,0.26776796004610065,0.001536688436419516,0.03803303880138302,0.000384172109104879,0.028428736073761045,0.0,0.20053784095274682,0.001152516327314637,Driver Inattention/Distraction,Driver Inattention/Distraction,Following Too Closely,Reaction to Uninvolved Vehicle,Alcohol Involvement,Sedan,Sedan,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,101.0,ASSAULT 3,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,114.0,0.0,25-44,M,BLACK,114.0,COMPLETED,N.Y. POLICE DEPT,116.0,FELONY,INSIDE,SEX CRIMES,177.0,SEXUAL ABUSE,RESIDENCE - APT. HOUSE,UNKNOWN,UNKNOWN,M,<18,WHITE HISPANIC,F,114.0,0.0,BAR/NIGHT CLUB,False,18-24,M,BLACK HISPANIC,25-44,M,BLACK,3646
1515,40.764928600000005,-73.90921972000001,0.3280943025540275,0.0009823182711198428,0.011787819253438114,0.0,0.0063850687622789785,0.0,0.3094302554027505,0.0009823182711198428,Driver Inattention/Distraction,Driver Inattention/Distraction,Following Too Closely,Following Too Closely,Following Too Closely,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,4 dr sedan,Sedan,922.0,"INTOXICATED DRIVING,ALCOHOL",VEHICLE AND TRAFFIC LAWS,VTL0511001,M,114.0,0.0,25-44,M,WHITE HISPANIC,114.0,COMPLETED,N.Y. POLICE DEPT,341.0,MISDEMEANOR,FRONT OF,PETIT LARCENY,349.0,"LARCENY,PETIT OF LICENSE PLATE",RESIDENCE - APT. HOUSE,UNKNOWN,WHITE,M,18-24,WHITE HISPANIC,F,,,,,,,,,,,3647
1516,40.764928600000005,-73.90177648000001,0.34442595673876875,0.0,0.019966722129783693,0.0,0.019966722129783693,0.0,0.30282861896838603,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,Sedan,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,101.0,ASSAULT 3,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,114.0,0.0,25-44,M,WHITE HISPANIC,114.0,COMPLETED,N.Y. POLICE DEPT,341.0,MISDEMEANOR,INSIDE,PETIT LARCENY,349.0,"LARCENY,PETIT OF LICENSE PLATE",RESIDENCE - APT. HOUSE,65+,WHITE HISPANIC,M,25-44,WHITE HISPANIC,F,,,,,,,,,,,3648
1517,40.764928600000005,-73.89433324000001,0.2842232035327178,0.0008028904054596548,0.01846647932557206,0.0008028904054596548,0.0072260136491368926,0.0,0.2577278201525492,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Following Too Closely,Following Too Closely,Fell Asleep,Sedan,PASSENGER VEHICLE,PASSENGER VEHICLE,Sedan,PASSENGER VEHICLE,905.0,"INTOXICATED DRIVING,ALCOHOL",DANGEROUS DRUGS,VTL11920U2,M,115.0,0.0,25-44,M,WHITE HISPANIC,114.0,COMPLETED,N.Y. POLICE DEPT,109.0,FELONY,INSIDE,GRAND LARCENY,424.0,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",RESIDENCE - APT. HOUSE,UNKNOWN,UNKNOWN,U,25-44,WHITE HISPANIC,M,,,,,,,,,,,3649
1518,40.764928600000005,-73.88689000000001,0.3261538461538461,0.0,0.02,0.0,0.003076923076923077,0.0,0.29846153846153844,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,Sedan,Station Wagon/Sport Utility Vehicle,567.0,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,PL 2211001,M,115.0,0.0,25-44,M,WHITE HISPANIC,115.0,COMPLETED,N.Y. POLICE DEPT,353.0,MISDEMEANOR,INSIDE,UNAUTHORIZED USE OF A VEHICLE,462.0,UNAUTHORIZED USE VEHICLE 3,COMMERCIAL BUILDING,25-44,WHITE HISPANIC,M,UNKNOWN,UNKNOWN,D,,,,,,,,,,,3650
1519,40.764928600000005,-73.87944676000001,0.28599033816425123,0.000966183574879227,0.03188405797101449,0.000966183574879227,0.012560386473429951,0.0,0.24057971014492754,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,Fatigued/Drowsy,Unspecified,Sedan,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,PASSENGER VEHICLE,101.0,ASSAULT 3,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,115.0,0.0,25-44,M,WHITE HISPANIC,115.0,COMPLETED,N.Y. POLICE DEPT,578.0,MISDEMEANOR,INSIDE,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,25-44,WHITE HISPANIC,M,25-44,WHITE HISPANIC,F,115.0,0.0,PVT HOUSE,True,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,3651
1520,40.764928600000005,-73.87200352,0.2358974358974359,0.0,0.015384615384615385,0.0,0.0038461538461538464,0.0,0.21666666666666667,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Other Vehicular,Unspecified,Unspecified,Sedan,Sedan,PASSENGER VEHICLE,PASSENGER VEHICLE,Sedan,563.0,PROSTITUTION,DANGEROUS DRUGS,PL 2300000,M,115.0,0.0,25-44,M,WHITE HISPANIC,,,,,,,,,,,,,,,,,115.0,0.0,,False,18-24,M,ASIAN / PACIFIC ISLANDER,18-24,M,BLACK,3652
1521,40.764928600000005,-73.86456028,0.45517241379310347,0.0,0.013793103448275862,0.0,0.013793103448275862,0.0,0.4206896551724138,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,Sedan,PASSENGER VEHICLE,Sedan,567.0,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,PL 2211001,M,115.0,0.0,25-44,M,WHITE HISPANIC,,,,,,,,,,,,,,,,,,,,,,,,,,,3653
1522,40.764928600000005,-73.8496738,0.10294117647058823,0.0,0.04411764705882353,0.0,0.0,0.0,0.058823529411764705,0.0,Backing Unsafely,Backing Unsafely,Unspecified,Unspecified,,Sedan,Station Wagon/Sport Utility Vehicle,PASSENGER VEHICLE,PASSENGER VEHICLE,,339.0,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",PETIT LARCENY,PL 1552500,M,109.0,0.0,25-44,M,WHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,3655
1523,40.764928600000005,-73.84223056,0.2959363957597173,0.0008833922261484099,0.007067137809187279,0.0,0.00265017667844523,0.0,0.28533568904593637,0.0008833922261484099,Following Too Closely,Failure to Yield Right-of-Way,Driver Inattention/Distraction,Obstruction/Debris,Unspecified,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,LARGE COM VEH(6 OR MORE TIRES),729.0,"FORGERY,ETC.,UNCLASSIFIED-FELO",FORGERY,PL 1702500,M,109.0,0.0,25-44,M,WHITE HISPANIC,109.0,COMPLETED,N.Y. POLICE DEPT,341.0,MISDEMEANOR,INSIDE,PETIT LARCENY,349.0,"LARCENY,PETIT OF LICENSE PLATE",COMMERCIAL BUILDING,45-64,WHITE HISPANIC,F,65+,WHITE,M,109.0,0.0,,False,,,,25-44,M,WHITE HISPANIC,3656
1524,40.764928600000005,-73.83478732,0.1981205951448708,0.0015661707126076742,0.07830853563038372,0.0015661707126076742,0.011746280344557557,0.0,0.10728269381362568,0.0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,Passing Too Closely,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,101.0,ASSAULT 3,DANGEROUS DRUGS,PL 1200001,M,109.0,0.0,25-44,M,ASIAN / PACIFIC ISLANDER,109.0,COMPLETED,N.Y. POLICE DEPT,109.0,FELONY,INSIDE,GRAND LARCENY,420.0,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",RESIDENCE - APT. HOUSE,18-24,BLACK,M,25-44,ASIAN / PACIFIC ISLANDER,F,109.0,0.0,MULTI DWELL - PUBLIC HOUS,True,,,,25-44,M,BLACK,3657
